I1,I2,I0,Fault_Type
0.9703535351734993,0.8056297965655124,0.884836858935248,LLG
0.9921396182645039,0.9833554057327881,0.07806349506872569,LL
0.9634705081269133,0.5934561038583777,0.4584491504184307,Open_Conductor
0.9522339402212626,0.043394146704566094,0.04265254952359161,Nominal
0.9935942160092378,0.020986646614596805,0.027513002427869304,Nominal
0.9781377280548186,0.7421514441297741,0.690775702893726,LLG
0.960867198871397,0.9137266819906679,0.7609460342049928,LLG
0.9923662176834595,0.8654086186734619,0.06059987026069777,LL
0.9833164068817651,0.1609205487941738,0.5466214936131982,LLLG
0.9554458550007795,0.9385188508344933,0.9524158038936904,LLG
0.9569911156698244,1.0210636207035686,0.7907780778756353,LLG
0.97503100810485,0.8167259507426035,0.09955258261156051,LL
0.9632757970858926,1.0230992035742434,0.9958547361462338,SLG
0.9775934430390777,0.922010668802805,0.6626908911299564,LLG
0.9888428397213862,0.034763506527283855,0.03672574850113632,Nominal
0.9738124176311028,0.04223826793897578,0.028667110788883017,Nominal
0.9631369730984677,0.833586930232004,0.4833388305847476,Open_Conductor
0.9561391625451404,0.9468639777029957,0.07963480197220497,LL
0.9673803806702187,0.3079243097887754,0.6575846460533011,LLLG
0.9575286894544163,0.6539019040657967,0.4455118199938792,Open_Conductor
0.9539016058647332,0.15836606119533878,0.8788294692789573,LLLG
0.9625734534545405,0.026971786299693153,0.015022845279980997,Nominal
0.9606778565950981,0.5382578295462467,0.461210314285835,Open_Conductor
0.964764647759743,1.0526118237470978,0.8855640022311504,LLG
0.989893647373878,1.1938157169502646,1.086963971280301,SLG
0.9628289798818924,0.5024787770369639,0.3182376565223969,Open_Conductor
0.9831107928385635,1.0989514234346716,0.07308931251501631,LL
0.9756617558890197,1.1499890649648592,0.7759749822807238,SLG
0.957647393669638,0.025683652567745685,0.0029773819194513274,Nominal
0.9500974575218842,0.7164480633193849,0.9491181964087372,LLG
0.9608494736333947,1.1692600301697709,0.030487775725764766,LL
0.9994944285805178,0.02548262697924692,0.01970627761439704,LLL
0.9615598414612587,0.6892932203239637,0.29591948021005593,Open_Conductor
0.9772985526434433,0.9108966232201369,0.07048731739857642,LL
0.9843094410627822,0.00788564354606523,0.019145820612282594,Nominal
0.9982303087764797,0.026289841629260555,0.023908547597305475,LLL
0.9634960599534055,0.015733904936029632,0.03614982258133553,Nominal
0.965879647893881,1.1956223503857244,0.8289232588997728,SLG
0.9840960491823935,0.30959873566185014,0.6224067760306664,LLLG
0.9516240964363832,0.03523931512427958,0.012818753865852567,Nominal
0.9625833281834932,0.7287096116270961,0.6368901731940405,LLG
0.9937654746952911,0.6578105624903037,0.30944837566170647,Open_Conductor
0.9926993302992607,0.8371805784593304,1.1200535406908168,SLG
0.9979254070010131,0.8497397164563234,0.015553923218087552,LL
0.9939099527002149,0.02650976057263942,0.010817235618345206,LLL
0.9623246738748855,0.8627546516728615,0.9296068096453722,SLG
0.9986883449607113,0.0059464172719985,0.03301270769190297,LLL
0.9638938690930405,0.04963592217450106,0.033694937922347526,Nominal
0.9566465524008986,0.5439276040043182,0.3848927451097415,Open_Conductor
0.9577253395304522,0.6084457086959838,0.28198968906679395,Open_Conductor
0.9614190622281125,0.5545374515305007,0.37454086271110454,Open_Conductor
0.9557650208025351,0.16413235543059607,0.843461384478313,LLLG
0.993112482681381,0.7628032625664541,0.761847353809786,LLG
0.9638718296009485,0.31021304665012006,0.8714504308850878,LLLG
0.9835615164677278,0.45007498260566614,0.5428415189457464,LLLG
0.9576506297611007,0.6719732242839466,0.45324909134586583,Open_Conductor
0.9851430919328643,0.9791576805469109,0.026138880678899037,LL
0.9576306127313651,0.7860357204638092,0.30760217309378324,Open_Conductor
0.9594179116139587,0.7066200928451413,0.2933124984418662,Open_Conductor
0.9672329633342148,0.03353677308360482,0.01786151628561324,LLL
0.9951384481724039,0.8495743354529647,0.002679681888231089,LL
0.9578547382454712,0.7815924076659161,0.6801339929606569,LLG
0.9790814542348812,0.475202291323949,0.7611926708601466,LLLG
0.9785906706426237,1.0965978680997193,1.1648495288293845,SLG
0.9903450909231579,0.009557893324571205,0.02470699279977992,LLL
0.9790637899009996,0.8611365274747056,0.6373309849003924,LLG
0.9504364571515685,0.027889045554193886,0.03930785112968466,LLL
0.9505057094965448,0.2308105112283521,0.705069395463853,LLLG
0.9596432528769832,0.030295695042624818,0.019952888038714752,LLL
0.9881137913670877,1.0067198790847858,0.029269430695892773,LL
0.988822099502398,1.0180202199272703,0.9586619505193095,LLG
0.9844468221350271,0.6069690657406522,0.2686638706492282,Open_Conductor
0.9661146764821597,1.1390670131803033,0.765874281064262,SLG
0.9875375234461544,0.835903404168457,0.4615754720473582,Open_Conductor
0.9805853744641323,0.0051650432917782155,0.04316986572638755,Nominal
0.9830648402024686,0.3459458667639138,0.8184221754606277,LLLG
0.9884938159341731,0.8138178818889328,0.6690303502718913,LLG
0.9953359457421428,1.11280957265638,1.158662610468042,SLG
0.959650595645251,0.47043106976977767,0.5479903475477297,LLLG
0.9937768830058687,1.0534120494660084,0.64372486180871,LLG
0.974140465224834,0.3588536113453359,0.5851814881364835,LLLG
0.982427929783962,0.8142803488326615,0.021932650462940153,LL
0.9728291010673584,0.7260850466928515,0.37567419277482883,Open_Conductor
0.9971024608999246,0.8984306681708438,0.35740885708131753,Open_Conductor
0.9947344020846739,0.02916475032570708,0.04127185542950709,LLL
0.9545760389750862,0.5201176374953353,0.269292114584463,Open_Conductor
0.9696804726270222,0.9003180948484443,0.8212085682727355,SLG
0.9994899533558836,0.8371994398977074,0.8566652996559858,LLG
0.9874530291816933,0.842937172101027,0.006433390326083233,LL
0.9677305774463321,0.7064946254655002,0.3311816688573389,Open_Conductor
0.9831285724647715,0.7742193185222244,0.8391980056299473,SLG
0.9648014556236324,1.0294117115339467,0.9371083547896883,SLG
0.9813505400788838,0.8638246614346862,0.013348603473365795,LL
0.9772490457201434,0.32624297893530874,0.5018365120904387,LLLG
0.954108794951012,0.007043461655522082,0.0038452013914857808,LLL
0.9528290853022118,0.2972254979118689,0.8963956202514276,LLLG
0.9714331789515228,0.017178942733478402,0.01438885948947673,LLL
0.975818283603092,0.7372305313849357,0.6284838614503755,LLG
0.9701145754523103,0.4813925884551853,0.7951669570968307,LLLG
0.9513499819916632,0.008590085257888791,0.009259452599975416,Nominal
0.9542986247176914,0.2141275247417348,0.895156952832594,LLLG
0.9767917953812546,0.645594420771273,0.4819259200887,Open_Conductor
0.9978764344056762,1.084383559397287,0.08091258185559567,LL
0.965087057647185,1.1563617757074989,0.7739485870113515,SLG
0.9728276386973882,0.1993459985803023,0.8759160132506916,LLLG
0.9875202962992413,0.021301646174042288,0.041855575471343345,LLL
0.9741977680008639,0.014380583859332675,0.030662561715579403,LLL
0.9838438423059614,0.0008165301471775633,0.002260636929582871,Nominal
0.9648919484179692,0.3785439526523723,0.7079045250625268,LLLG
0.9542970325537262,0.7107113679869344,0.7796292487947944,LLG
0.9997072099315157,0.7366038622657264,0.8343932425681013,LLG
0.9677891041937241,0.04627846084679088,0.0063776188510270004,LLL
0.9518490252018041,0.6774055262349573,0.3057111015057202,Open_Conductor
0.9593812886299399,0.02483544125722625,0.025803313737505107,LLL
0.9504817678769103,0.12843283493114993,0.6806894279741276,LLLG
0.9926346086105486,0.9786224778089453,0.005218116185086608,LL
0.97371284422971,0.7224961982013276,1.1274070781605114,SLG
0.9975066091480087,0.8951472000354168,0.46498683632921356,Open_Conductor
0.9931941819096944,0.029203575930944012,0.018620190078934142,Nominal
0.9839159533708675,0.7172873891020963,0.8082452485187971,SLG
0.9950769529896402,1.096193815788442,0.7909892248250183,LLG
0.9818378779762621,0.10303952975260314,0.5202149095262278,LLLG
0.9556152144318684,0.04628240773719761,0.04475963690393275,LLL
0.9622254892139297,0.8335972156848579,0.2881823484784245,Open_Conductor
0.9552256403302054,0.042794216795271095,0.0162466500502706,LLL
0.955484190018128,1.0835884262031248,0.031569819471012985,LL
0.9673326013317408,0.022214879140875488,0.0441297254595459,Nominal
0.9901392199477026,0.9393324972123954,0.07068556315469077,LL
0.9682687200402652,1.1782279134469644,0.04619207113164573,LL
0.9912004002243506,0.7306275265426625,0.24561200983640866,Open_Conductor
0.9991208820395218,0.5852069745731184,0.35966615854600603,Open_Conductor
0.9877996289364106,0.03370579404419744,0.044609319188213176,Nominal
0.993959765274318,0.9475217328189569,0.7122648438906554,LLG
0.9944336891291811,0.47037301128980014,0.8479358696419648,LLLG
0.9741183451483229,0.11610022950297481,0.5770635202539178,LLLG
0.9666730743567183,0.8533012677214851,0.08539205295901524,LL
0.9707441431854275,0.8048978672566189,0.7370626493816994,SLG
0.9779256753361211,1.0192841159701025,0.8274849706252441,LLG
0.955744431149157,1.115010637284806,0.08239514932508948,LL
0.9818963737601165,0.15460880794858603,0.5203143627402868,LLLG
0.951531262118486,0.005957107419802977,0.036677432430214006,LLL
0.9507046788594952,0.012067588126844398,0.018801080733842818,Nominal
0.9578309718773913,0.6375004418995445,0.3977868810030871,Open_Conductor
0.9629997934941346,0.9510927771960281,0.03450366756353736,LL
0.9987340048551772,1.1827829983648601,0.8558631204239293,SLG
0.9629393474286725,0.032482287013219695,0.02941318870404885,LLL
0.9786751178324462,0.7306005560778561,0.662924573418727,LLG
0.998885706987436,0.010324003424062977,0.032143504912302875,Nominal
0.9521595796606896,0.7461624638273598,0.6964360465932959,LLG
0.9755855547939236,0.01611882053725316,0.0221762220976939,LLL
0.9613943978825951,1.1869270147933773,0.0776463348082856,LL
0.998211066425463,0.47951854132346516,0.8133474427668717,LLLG
0.9598151165074539,1.1070047876142302,0.09277562137288363,LL
0.9939677681442544,0.01861716018881283,7.920208704138566e-05,LLL
0.969377001867786,0.04808565027222662,0.008270332453795704,LLL
0.9944052481369249,0.01750229238896093,0.020516752692163118,LLL
0.9817210531265992,0.0385593342397467,0.029573598274737458,LLL
0.9875713670279163,0.11300428853517817,0.600179552279528,LLLG
0.954768247441349,0.9062973269254262,0.6668598970320887,LLG
0.954514303490007,0.7008199367003246,0.860968002045414,LLG
0.9907167836829185,0.001511600740228969,0.03630814068810884,Nominal
0.9579822838124159,1.0948456475611414,0.034443926435033925,LL
0.9643969486667908,0.037503509100233756,0.0219176937835108,LLL
0.9592413613888291,0.03552719953151931,0.04024840063421567,LLL
0.9889631567774579,0.9032053826710433,0.9380155034706765,LLG
0.9678072209311473,0.8577932548017313,0.767465795889534,LLG
0.9584176466778214,0.006722457788245029,0.019395744250569464,Nominal
0.9916089642876557,0.03594882275919311,0.007155161837032742,LLL
0.9580235188052151,0.4894990339676065,0.6709449904623519,LLLG
0.9719969554406358,0.8832283526533256,0.4364510469892603,Open_Conductor
0.9798630164101939,0.7110159041430799,0.9427119109987463,LLG
0.9922268420888959,0.020243522844706513,0.02251862695002235,LLL
0.9703478167762286,0.4194713522096407,0.6501343892570085,LLLG
0.9679350657485754,0.2624815631639599,0.6410297557641238,LLLG
0.9873055624845091,0.10005466104070804,0.7628491285951069,LLLG
0.9832177421066967,0.019279361338096542,0.02148953712212334,LLL
0.9557511553120276,0.005691433175739985,0.02847019732441307,Nominal
0.9790558216005575,0.03711325686203669,0.04900675962754843,LLL
0.9622794969219671,1.181123616628003,0.024016966247104657,LL
0.9659704459701508,1.0197704637706568,0.6493650134740907,LLG
0.9687693016466852,1.105973874859905,0.032869343720920874,LL
0.9812343241741466,0.022026516092443,0.003488999970829571,Nominal
0.9760921252284279,0.4043222181407169,0.6343006271436546,LLLG
0.9915424393740356,1.0679739433053117,0.022487684351531024,LL
0.9855379378470769,0.9831435447458182,0.8701117161688121,LLG
0.9978439423675426,1.11870526212827,0.054400274180089275,LL
0.9919626037568503,0.44204619084701724,0.5226045177191657,LLLG
0.9606003472581645,0.8549689145149244,0.012919747584336717,LL
0.9543765356311151,0.00014050494797533954,0.0032054663560315555,LLL
0.9815543855734755,0.04105832281274286,0.02966189652667845,LLL
0.9922859010561734,0.015977981078801846,0.0017712634540861417,LLL
0.9997116701519103,1.197668305848593,0.001325638301779586,LL
0.9875771633283811,0.018199461071823193,0.028557133084410213,LLL
0.9590264935397962,0.028554167530035108,0.04961436833554779,Nominal
0.9656292122399922,0.7304135387955321,0.44997271326197236,Open_Conductor
0.9607542458024904,1.1229475446889172,0.09912358256003556,LL
0.9820007537319632,0.028945585437086314,0.04708200055914266,LLL
0.9952254967317222,0.03471370295270024,0.030989065342441075,LLL
0.9603781825506486,0.345195877870204,0.7400234608562122,LLLG
0.9952774788950632,0.04557550527299947,0.014029576876169243,Nominal
0.9748290474348578,0.04644181783232007,0.04539439333152949,Nominal
0.9822429838616068,0.4792234320970026,0.5666558810938084,LLLG
0.9878670448085813,0.7895908909194509,0.7526042024438531,LLG
0.971666917750815,0.9412031098326069,0.7775297792711342,LLG
0.9577584351958507,1.1713275732250588,0.020263952113591555,LL
0.9979519432789967,0.7743790855671151,0.3269679150392373,Open_Conductor
0.9779330087805853,0.8682620014730928,0.8687086552835159,SLG
0.9527020084901086,0.004544657840732214,0.046132218728507424,Nominal
0.9546829157292839,0.9688803604960166,0.7543930248473654,SLG
0.9739899973957795,0.0491242253957811,0.012300383782640763,LLL
0.9957549736120599,0.7708772178474695,0.4254276271132911,Open_Conductor
0.95624475072271,1.0099827767542655,0.7340441943035256,SLG
0.9690797546917032,0.7954927998261938,0.6168958204266138,LLG
0.9538672909236635,0.047393062963638044,0.003850956474168943,LLL
0.9877378659972037,0.7000636075187603,0.3622741149890968,Open_Conductor
0.9679652273635825,0.8773029346607086,0.9704066999509979,LLG
0.9651389687664643,0.01906201195191943,0.013923387001521166,Nominal
0.9793979659133162,0.5516787752869973,0.3903153059049645,Open_Conductor
0.9557066855410198,0.024265126869657646,0.011361353346376175,Nominal
0.9626392837323143,0.7542984991125322,0.7855005170429887,LLG
0.9843998422304214,0.035287410095741836,0.0002970242931571055,Nominal
0.9738200341889115,0.800117492885177,0.8543201245030139,LLG
0.9700986581682964,0.8473665641201789,0.27932484149242387,Open_Conductor
0.9509755397015408,0.8948207146866196,0.8279314260503059,LLG
0.9638185816855073,1.0218336599055886,0.9481870535151228,SLG
0.9917752156168316,1.0324499068880182,0.7609153645475063,LLG
0.9866191795476701,0.028645718562877804,0.044672150332562895,LLL
0.9654857635897187,1.099936383976946,0.7528134679515018,LLG
0.9922863961688724,0.026244315608496344,0.019412642488431716,Nominal
0.9834846335620262,1.0846265437352511,0.8486861432807188,LLG
0.9693193622595743,0.314603401934221,0.7511641255328392,LLLG
0.9820390854081905,0.45695898685692815,0.8638703474686461,LLLG
0.9807167875003123,0.020178226002562274,0.011953949838671114,Nominal
0.956443100614069,0.9145190147675364,0.00020649381298467608,LL
0.9993956254186982,0.7917098246071976,1.1202410281012296,SLG
0.9704847726360802,0.2817986422552213,0.6619878248855486,LLLG
0.9638398953368582,0.42528031816093226,0.7367059420329479,LLLG
0.972244545996141,0.04027584161306577,0.04572862199577443,LLL
0.9515179505716445,0.11533537515926083,0.5848627379356095,LLLG
0.9552933117136226,0.025400193684292756,0.0035762294677457343,LLL
0.9915081524526195,1.1950209041383415,0.0404516385410619,LL
0.9750792350351126,0.1026405454312815,0.6134748954012511,LLLG
0.9661682949310314,0.044542870384839714,0.011931182855134836,Nominal
0.99450109060596,0.008960887881064394,0.04115755899517917,LLL
0.9781425516901401,0.01969444496513781,0.03580992127808385,LLL
0.9572233593691625,0.569711753322472,0.31823966240196655,Open_Conductor
0.9762529609075753,0.04025830773001793,0.04385174695867667,Nominal
0.9878508078148529,0.34901998304541804,0.598042085020388,LLLG
0.9507289907927322,0.8151380392799763,0.39959755235347993,Open_Conductor
0.9723221450186974,0.6959533046397153,0.22194176216733502,Open_Conductor
0.9961488771975708,1.0043250584476384,0.7343094907039348,LLG
0.9905992909724228,0.02388704244973601,0.025288797618923282,Nominal
0.9827629949581875,1.0462714588836464,0.011388605898763183,LL
0.9563754011433102,0.04111987201136079,0.0029317985605652078,LLL
0.9764400979071368,0.5961266384325735,0.26166609322510614,Open_Conductor
0.9927676889663589,0.8267968278800899,0.9232584185752459,SLG
0.9629573801440016,0.025043646657046045,0.0009351014705178074,Nominal
0.9935805478915294,0.8035481842988075,0.08401388640935925,LL
0.9804473021104454,1.033581640002759,1.17973997372511,SLG
0.977225042028036,1.1121598070894794,0.7744797219924526,SLG
0.9995704252669294,1.1784962026080108,0.09091675157779816,LL
0.997507885164677,0.03954180307453045,0.034387224573322786,Nominal
0.9704086814805597,1.076760774691994,0.713281474712954,LLG
0.9604153653015395,0.8380818748580762,0.0009958477369723885,LL
0.9562925604217097,0.9972843362562062,1.1521536558984249,SLG
0.9543354288866641,0.04108346130614125,0.042253537148652036,Nominal
0.951354670083925,0.16101173645484895,0.616573700558392,LLLG
0.9784715075865191,0.0022123876456865478,0.02128278845802173,Nominal
0.9560682428868148,0.44823120110689996,0.8231977578822895,LLLG
0.9770831890923071,0.7401944730022646,0.7184606250631803,LLG
0.9825291028522141,0.6317755543864514,0.25026455235445677,Open_Conductor
0.991348255992797,0.26847807956502723,0.7409596326924953,LLLG
0.9788621497542451,1.0643085083919968,0.6567851588246193,LLG
0.9790838865801998,0.859832764708923,0.813859353556211,LLG
0.9554576626448951,0.9472008339667092,0.7523482551891361,LLG
0.9505560282309076,0.030488364050834018,0.017648414263342654,Nominal
0.9834922781081675,0.4953184495004117,0.8841501226774464,LLLG
0.9947274931151937,0.7627139527357311,0.6191315291750095,LLG
0.9705605386786311,0.8366712085988601,0.250066427324264,Open_Conductor
0.9645234039768623,1.0680983917222986,0.03705950425032645,LL
0.9758245503140823,0.014242611756168679,0.012371762091361323,LLL
0.9918849002944661,0.47438952061738093,0.5619183326640192,LLLG
0.9795256256757189,0.9027521731709225,0.05332781675330185,LL
0.9578937695333517,0.7063963727666482,0.20540440597199516,Open_Conductor
0.9992020292259293,0.6242777586058997,0.2267153377867676,Open_Conductor
0.9505979577657133,0.005733440602665252,0.04034691960533465,LLL
0.999263374024658,0.9195264690992071,0.006427288199313586,LL
0.9963200450470815,0.4242223546310402,0.5944154814841163,LLLG
0.9973883635531567,0.42087137352467896,0.5881330516428345,LLLG
0.9502337031350033,1.0757632013823457,0.9328905035975892,SLG
0.9907332068251501,0.7616715019238407,0.41823027226217513,Open_Conductor
0.9723523621483736,0.7183119083648157,0.7969850377757246,SLG
0.971498865464916,0.8351324338350529,0.08043219074295146,LL
0.9862445034508354,0.007895464446184936,0.029139858860757657,LLL
0.9930420668939713,0.004817737847330317,0.03941395108913279,LLL
0.9947073930327617,0.9516360416575042,0.7247184013937942,SLG
0.9709419346827696,0.03823077793597422,0.01864254360590159,LLL
0.9714571256277313,0.0028897709354736238,0.015028348931159348,LLL
0.971449962554263,0.8597405973847518,0.25742321032861937,Open_Conductor
0.9778030693059572,1.056254541214654,1.0196180194231177,SLG
0.958884401237296,0.012433280512998114,0.027219667304852875,Nominal
0.9537518428193198,0.015121139861672446,0.01990589650485626,Nominal
0.998337532419467,0.9887432184585316,0.9096010118821946,SLG
0.9893088185280041,0.02429578501911239,0.04638497187880294,LLL
0.9864950622250562,0.04979513567252202,0.019362313519395033,LLL
0.9918717394814556,1.0787006175024025,0.8767886717194017,SLG
0.9685777768372485,0.02359344744904848,0.0021590770078877054,Nominal
0.9502508918997926,0.015980984901371387,0.037237512372896124,Nominal
0.9704793598807953,1.0496628610353005,0.09940286960242356,LL
0.9784669381203723,0.9473534656591674,0.8310054470587983,LLG
0.974763880148182,0.04027381733324135,0.01836652843038723,LLL
0.9849304075825693,0.02895384732762952,0.03367364963076865,LLL
0.9945990158373501,0.33517241809941134,0.5551194107483411,LLLG
0.9524561206074573,0.8613970673658684,0.09699454499584796,LL
0.9548642858694396,0.5035749240010114,0.3439594723966104,Open_Conductor
0.97016270569835,0.6127440440902399,0.4017192606130628,Open_Conductor
0.9574521537039201,0.9144710571401209,0.06235516356762177,LL
0.9624525817592117,1.1767185556597137,0.04758237012162108,LL
0.9963206991908639,0.9293526867583679,1.103128186924521,SLG
0.9663385290705625,0.039838856234663385,0.00751084020373648,Nominal
0.9987042991520885,0.02232582844474055,0.0336678627995535,LLL
0.9871541780117665,0.8014418672373183,0.4192897489833343,Open_Conductor
0.9520764982492593,0.8063082135373978,0.8711491418127244,SLG
0.9858949393622181,0.7422401864239014,1.1704807946435545,SLG
0.9660023034024577,0.7736682249408914,0.94368681514681,LLG
0.994556349109833,0.7833234746111126,0.8613648156637241,LLG
0.9939027915631462,0.8129590487101588,0.7655139517112566,LLG
0.9574794095204491,0.4839742266485426,0.8591700193895693,LLLG
0.9529168289605539,0.04359684383951987,0.03489696234717023,LLL
0.9888502522956829,0.8096812315826025,1.190066508405987,SLG
0.9772852729532862,0.7687047454506915,0.8993806097329423,LLG
0.9942526656814213,1.059501786361747,1.1705712854360333,SLG
0.9727320221103656,0.9764987021948248,0.07805454192420906,LL
0.9879443851101649,0.2983279785982772,0.8913958221371536,LLLG
0.9645485238065574,0.3262889649966694,0.566055691224969,LLLG
0.9894269824756475,0.0002818745050906624,0.04411799452357481,LLL
0.9986073556481926,0.8653711066182169,0.8030631848954629,LLG
0.9711151732674116,1.1708406689781303,0.8407265945950076,SLG
0.9567086881803064,0.03890352936277594,0.04812976040175137,LLL
0.9644760468067392,0.7587519157477538,0.23519137267043638,Open_Conductor
0.9534249537931789,1.0444983903560594,0.07447615962571719,LL
0.9617490751404864,1.0776747445173938,0.05421814954051989,LL
0.9761357104507289,0.8627537035395838,0.04485048461495975,LL
0.9951742624392433,1.0904075135734228,0.05059346431410532,LL
0.9873366032681983,0.7209896485263758,0.9083923660875327,SLG
0.9523449489746484,0.1569286948358605,0.7050217099456075,LLLG
0.964667832955687,0.0027748369557132283,0.010117583478229908,LLL
0.9561387405393237,0.7906733247540748,0.8937515768993789,LLG
0.9966735433004599,0.03688017250234502,0.006739102040380374,LLL
0.9931231442410552,0.9170027017347311,0.9659590431504582,SLG
0.9563248616603196,0.8374511641936975,0.21498400668588474,Open_Conductor
0.9836873874979039,1.0123275821411806,1.189741716221632,SLG
0.9622170348951474,0.9744416825093549,0.7212866485514764,SLG
0.9835344914166245,0.024082204769896417,0.020708837559146764,Nominal
0.9847684254378439,1.006078784122256,0.8742746004695814,SLG
0.9942950911869538,0.8490713098596349,0.33450746151615374,Open_Conductor
0.9779475765016025,0.20731158913528214,0.5170846273874476,LLLG
0.9779424716151248,0.6712083898252521,0.4761272507097451,Open_Conductor
0.994898393194886,1.0964520222014076,0.9939705321136647,LLG
0.9903847891252054,0.007828316142555043,0.031921192504306674,LLL
0.9722284032971064,0.02013599105458366,0.03958156498883009,Nominal
0.9682648242591481,1.0115975907907733,0.9651373804639658,SLG
0.9716288053774383,0.00791368867488958,0.04385527188511873,LLL
0.9736206029487946,0.0002978998070322592,0.0267494511453569,Nominal
0.9791791652314815,1.0761102068386004,0.7683975700278194,SLG
0.9623847588932964,0.7534793835861722,0.6457696297317509,LLG
0.985326146094702,0.8134004754228709,0.20473076022888187,Open_Conductor
0.9544135185635981,0.13821820685269837,0.5989764735895934,LLLG
0.9535367381404353,0.7189161053093542,0.8669459902441732,SLG
0.9663775580730573,0.011919600157797106,0.02203770881132676,LLL
0.9984579050497694,0.048823438024254005,0.04893010131237411,Nominal
0.993432314407908,0.03799612862958693,0.006784496964465043,LLL
0.9890346779456118,0.7544763757400528,0.8745460267332759,SLG
0.9676920819917382,0.0075021901132703685,0.00027247207342321337,Nominal
0.9781039609554265,0.034310881076042875,0.004151663224550306,Nominal
0.9848259835678912,0.0051461694791744735,0.03296942950156008,Nominal
